age,marital,address,income,ed,employ,jobsat,gender,reside
39,0,18,102,3,17,4,m,2
49,0,0,43,3,2,2,f,1
36,0,17,87,3,12,2,m,1
47,0,13,40,3,12,4,m,4
62,0,6,45,5,11,3,m,1
31,1,1,23,1,10,4,m,4
35,0,15,43,4,5,1,f,1
28,1,8,15,3,3,2,f,5
38,1,0,25,1,10,5,f,3
21,0,2,12,3,0,1,m,1
40,0,7,52,1,14,1,f,1
26,1,4,23,5,0,1,m,5
34,0,5,46,2,10,5,m,1
24,1,1,27,2,5,4,m,3
36,0,11,36,4,10,4,f,3
44,0,12,30,4,11,1,f,4
40,1,15,76,2,13,4,m,2
61,1,29,14,3,10,4,m,2
52,0,14,241,1,36,5,m,1
67,1,1,205,2,37,5,m,2
50,1,12,71,4,18,5,m,4
37,0,11,32,2,11,3,m,1
72,1,36,51,3,33,5,m,2
27,0,5,74,2,8,5,m,2
36,0,2,48,4,9,2,f,1
42,0,22,87,2,15,4,f,1
29,0,6,38,1,11,2,m,1
31,0,7,24,3,0,1,f,1
54,1,31,25,1,8,5,f,2
50,0,7,141,3,22,3,m,1
27,0,3,29,2,5,4,m,1
58,1,1,123,1,33,5,f,4
51,1,15,36,2,5,4,f,4
61,1,9,50,4,21,1,m,2
42,1,8,33,1,1,2,m,5
37,0,7,96,4,5,2,m,1
61,0,31,156,2,28,2,f,1
47,0,27,36,1,16,3,f,1
38,0,6,34,2,4,2,m,4
40,0,15,47,4,4,3,m,1
37,1,11,53,4,5,5,m,5
53,1,11,70,2,1,3,f,4
44,1,5,161,2,25,2,m,4
44,0,1,49,5,6,5,f,1
36,1,11,32,3,1,3,m,4
31,1,6,33,2,3,2,m,3
64,0,24,24,1,0,4,m,1
43,1,17,159,3,19,5,m,5
38,1,8,43,2,3,4,f,4
35,1,8,55,4,5,4,m,4
64,0,27,129,3,30,4,m,1
39,0,14,27,2,13,3,f,1
41,0,12,44,2,5,4,m,1
58,0,20,34,4,12,5,f,1
53,1,23,63,3,12,5,m,3
44,0,4,33,4,4,5,m,1
57,0,31,59,3,5,3,m,1
43,1,5,32,1,8,3,m,4
57,0,0,207,1,40,5,m,1
30,1,5,24,1,0,2,f,5
43,0,13,36,1,0,1,f,1
37,1,4,28,5,2,2,f,5
51,0,29,33,5,1,3,f,2
59,0,7,112,2,19,5,m,1
33,0,13,71,2,14,5,f,2
46,0,7,46,2,10,4,m,1
33,1,0,42,3,2,2,f,4
23,1,3,17,4,0,3,f,4
35,0,11,22,2,3,3,m,1
46,0,15,108,2,10,2,m,1
72,0,10,18,2,13,1,f,1
23,1,0,29,2,0,1,f,5
40,0,17,31,5,0,1,m,1
46,0,20,57,5,8,5,m,3
26,0,6,31,4,1,1,f,2
25,0,4,22,3,0,1,f,1
47,1,17,71,2,17,4,m,2
44,1,17,31,2,7,3,m,5
24,0,0,24,4,0,2,f,1
18,0,0,17,1,0,2,m,1
23,0,4,17,4,0,1,f,1
56,1,37,133,4,21,2,m,2
34,1,6,30,2,2,2,f,2
39,1,15,18,4,2,1,m,4
29,1,4,72,3,4,3,f,3
30,0,6,62,2,10,3,f,3
74,0,30,10,1,3,2,f,1
42,1,10,46,3,17,3,f,3
54,1,25,50,1,19,4,f,2
38,0,15,28,3,6,4,f,3
50,1,3,41,5,7,3,f,4
39,1,12,55,2,14,4,f,2
50,0,29,49,4,3,3,f,1
26,1,4,20,3,1,1,m,4
36,0,15,50,2,6,2,m,2
26,1,5,45,4,2,4,m,5
53,0,34,84,2,28,5,f,1
27,1,0,42,3,2,3,f,3
20,1,0,29,2,2,4,f,3
21,0,0,13,3,0,4,f,1
35,1,4,29,3,0,1,m,5
58,0,31,75,4,18,3,f,1
39,0,7,61,2,12,1,m,1
35,1,8,24,5,0,1,f,5
28,1,2,31,3,4,5,m,4
30,1,1,37,4,2,4,m,5
41,1,18,125,2,21,5,f,3
29,0,9,29,4,1,4,f,1
70,1,44,19,5,9,4,f,2
50,0,20,18,3,2,2,m,1
27,0,7,17,4,0,1,m,1
23,1,1,32,4,0,1,f,6
60,0,33,117,2,27,3,m,1
42,1,8,75,2,13,5,m,2
28,1,3,60,2,4,4,m,4
42,1,21,51,3,8,2,m,2
63,0,7,69,1,19,5,f,2
45,0,26,36,2,5,1,f,2
43,1,18,56,2,15,3,f,2
49,1,11,125,1,28,4,f,4
65,1,5,227,1,41,5,f,2
25,0,6,41,2,2,3,m,1
62,1,6,188,1,42,2,m,3
40,0,1,40,2,20,5,f,1
30,0,5,47,4,1,5,f,2
52,1,11,73,1,19,3,m,2
57,1,6,290,3,29,4,m,2
39,1,18,58,2,5,4,m,5
37,1,6,38,3,14,4,f,2
39,0,10,26,1,3,3,f,2
43,1,19,207,5,10,5,f,2
60,0,34,50,4,12,4,m,1
50,0,18,66,5,10,1,m,1
46,1,2,65,1,19,2,f,4
55,1,33,38,2,2,2,m,3
51,1,19,349,2,29,5,f,4
48,0,0,38,4,3,3,m,1
39,0,4,68,3,10,4,m,1
24,0,0,21,3,3,1,m,2
28,1,0,30,1,2,3,m,5
41,1,3,68,2,17,3,f,2
29,0,2,35,3,5,4,m,1
73,0,27,81,1,30,5,m,1
44,1,23,69,3,14,5,f,3
29,0,5,19,2,6,4,m,4
24,1,3,16,2,0,1,f,2
30,1,8,28,2,2,3,f,3
36,1,2,46,2,10,4,f,5
39,0,9,106,4,2,3,m,1
69,1,19,14,1,12,4,f,2
42,0,18,30,2,10,3,f,3
40,0,6,38,2,0,1,f,3
45,1,20,319,2,25,5,f,4
40,0,9,22,2,2,1,m,1
61,1,33,17,4,23,3,f,2
74,1,17,33,2,25,5,m,3
22,1,0,21,2,0,2,f,4
42,1,13,31,2,1,2,f,5
30,0,10,60,4,1,2,f,1
61,0,42,211,3,34,5,f,1
36,0,16,26,3,5,2,m,1
35,0,14,34,2,8,4,f,1
34,1,8,60,3,4,2,f,5
26,1,0,45,3,2,1,f,2
46,0,12,41,2,6,1,f,1
51,1,31,213,1,26,5,f,2
62,1,42,83,1,25,5,m,2
40,1,10,42,1,8,3,m,2
66,1,11,40,1,18,5,f,2
40,0,15,136,2,15,5,m,1
37,0,17,17,3,4,1,f,1
63,1,16,26,1,40,3,f,2
56,1,21,97,1,34,5,m,2
32,1,13,27,1,8,4,m,6
30,0,3,20,3,6,5,m,1
48,0,8,82,2,17,4,f,1
58,1,21,316,2,33,5,m,2
41,0,2,63,2,20,2,m,3
57,1,13,589,3,33,5,f,4
20,1,0,19,3,0,1,f,4
47,0,25,52,4,11,4,f,1
47,1,20,23,1,0,1,m,4
35,0,5,113,4,3,1,m,1
25,1,0,31,2,5,1,f,3
30,1,4,24,2,8,2,f,8
48,0,0,103,3,17,5,f,1
62,1,15,26,3,27,1,m,2
57,1,36,51,3,9,4,f,3
56,0,0,47,4,1,1,f,1
39,0,8,31,3,11,3,m,1
30,1,4,44,3,6,3,f,4
62,1,12,12,4,25,5,m,2
22,1,2,36,4,0,1,f,5
23,1,1,12,2,1,3,f,5
26,0,5,59,5,0,1,m,1
28,1,1,29,3,2,1,f,4
71,0,34,13,2,40,5,f,1
34,1,4,34,4,3,5,m,3
30,1,3,49,4,1,1,m,5
44,0,23,179,4,9,4,m,1
67,1,26,33,1,36,4,f,2
45,1,8,50,4,1,4,f,2
24,0,3,18,3,2,4,m,1
25,0,3,22,3,3,2,m,1
39,1,2,52,2,9,2,f,2
19,0,0,25,2,0,1,m,1
56,1,1,58,4,2,3,f,2
37,0,4,92,5,9,5,m,3
37,0,10,135,4,4,2,f,1
32,1,6,31,1,13,4,m,7
37,1,10,49,2,11,3,m,3
43,1,8,23,1,5,3,f,3
61,0,34,80,2,9,2,f,1
21,1,0,24,3,0,1,m,3
33,1,2,19,4,2,1,m,2
67,0,23,146,1,40,4,f,1
62,1,20,11,2,34,3,f,2
37,1,3,17,1,1,4,f,2
32,0,2,69,2,11,3,f,1
48,0,26,121,1,23,5,f,1
43,0,9,33,3,9,2,f,1
59,1,2,36,1,13,3,m,2
41,1,2,62,1,21,1,m,5
55,1,23,240,3,31,5,f,2
30,0,7,29,3,5,3,f,1
39,0,11,43,2,7,4,m,1
28,1,9,17,2,2,2,m,4
56,1,6,34,2,9,5,f,2
27,0,1,48,3,1,3,f,1
60,1,35,50,2,35,5,m,2
36,0,10,206,5,4,3,m,1
22,0,1,17,2,3,2,m,1
41,0,17,54,1,20,4,f,2
28,0,2,30,2,2,1,f,1
43,0,0,252,4,18,3,f,1
61,0,21,188,3,26,3,m,1
51,1,26,146,2,23,5,m,2
61,0,0,22,2,0,1,f,1
30,0,11,30,5,1,2,f,3
60,1,17,188,4,29,5,m,2
40,0,18,128,1,23,4,f,1
52,1,4,72,1,15,3,f,7
29,1,3,43,4,4,1,m,4
39,1,11,54,2,8,2,f,2
41,0,0,84,2,18,3,f,2
65,0,14,136,2,39,5,f,1
39,0,13,106,2,16,5,m,1
34,1,11,22,2,2,3,f,4
43,0,22,33,1,4,3,m,1
33,1,13,92,4,8,3,f,4
40,0,7,300,3,18,3,f,1
56,0,31,84,3,4,5,f,1
46,1,18,25,2,7,2,f,3
22,1,2,17,4,0,2,f,5
38,1,2,48,4,5,2,f,5
28,0,0,29,3,4,4,m,1
30,0,0,19,2,7,2,f,1
42,0,5,51,2,11,3,m,2
27,1,1,40,2,8,2,m,4
27,1,8,20,1,1,1,m,4
32,1,4,23,3,0,3,m,4
39,0,11,82,4,1,3,m,4
47,0,13,137,3,16,4,f,2
42,0,4,31,4,13,5,f,2
29,1,2,44,4,3,4,m,4
37,1,10,53,1,13,4,f,2
27,0,8,22,3,5,3,m,2
28,1,1,24,2,1,2,f,5
43,1,24,180,4,19,5,f,3
37,0,13,35,2,3,2,f,3
48,1,16,47,2,3,2,m,4
40,0,10,43,3,6,3,m,1
33,1,14,32,1,1,3,m,6
18,0,0,18,2,0,2,m,1
33,0,1,79,2,15,4,m,1
51,0,19,70,5,4,5,f,1
44,1,17,61,1,14,2,m,2
60,1,36,85,2,16,2,f,2
35,1,5,33,4,4,2,f,5
49,0,16,245,2,20,4,f,5
42,0,22,79,3,12,4,f,2
50,0,19,33,3,3,4,m,1
36,1,4,39,2,4,4,f,5
36,1,12,124,2,14,2,m,5
32,0,8,36,5,0,4,f,3
63,1,20,10,2,7,2,m,4
44,0,13,115,2,18,3,f,1
24,1,0,28,2,1,1,f,5
39,0,3,69,3,4,3,m,1
27,0,2,25,3,0,1,m,1
24,0,3,59,4,0,1,f,4
55,1,12,115,3,19,3,f,2
39,0,17,87,4,4,4,m,2
45,0,19,21,1,5,5,f,1
55,0,10,30,3,4,5,f,4
23,0,0,17,4,0,3,m,1
39,1,18,31,1,9,4,m,2
34,1,7,53,2,2,2,f,5
29,0,7,20,2,7,2,m,1
27,0,6,44,2,6,1,m,1
54,1,31,31,4,11,3,m,3
26,1,2,24,1,5,2,m,5
44,1,25,65,2,5,3,m,4
44,1,18,27,5,2,2,f,2
38,1,11,25,1,6,4,f,3
46,0,26,84,2,24,5,m,1
46,1,7,34,4,7,3,f,4
33,1,13,30,2,1,1,m,6
60,1,8,94,1,31,3,m,2
45,0,8,85,3,16,4,f,1
47,0,15,46,1,19,4,f,1
55,1,19,115,4,24,4,f,2
35,1,11,127,5,7,4,f,2
51,1,28,70,3,19,4,f,2
56,1,26,20,2,0,2,f,2
36,1,13,44,2,11,5,m,3
33,0,10,17,1,1,1,m,1
32,1,10,74,4,1,1,m,2
52,0,24,40,2,5,4,f,1
35,0,10,29,2,1,2,m,4
25,1,3,19,3,1,3,f,3
48,0,23,64,1,22,4,m,1
42,1,2,54,1,11,2,m,3
51,1,23,111,2,30,4,f,5
48,0,12,49,2,6,5,m,1
41,0,5,49,2,19,3,f,1
24,1,3,24,3,2,2,f,5
34,0,15,27,4,11,4,f,1
69,0,44,318,2,30,4,m,1
42,0,0,85,4,12,5,f,1
44,0,19,31,3,2,4,m,3
50,1,30,71,5,9,5,m,2
34,0,0,30,2,3,4,m,1
36,0,17,57,4,1,2,m,1
29,1,10,18,2,5,2,f,3
46,0,26,31,2,11,2,f,1
54,0,32,203,2,36,4,m,2
38,1,12,73,4,11,3,f,2
48,1,2,249,3,27,5,f,3
53,1,31,24,1,8,5,m,2
30,0,2,21,5,3,3,m,2
56,1,0,68,3,0,1,m,2
41,1,9,22,1,0,1,m,3
40,0,14,25,3,3,5,f,1
65,0,4,25,1,25,3,m,1
30,1,3,35,2,11,3,f,2
50,0,21,119,4,20,5,f,1
59,1,30,23,3,2,4,m,2
23,0,3,21,2,0,3,m,1
41,0,12,124,3,18,3,f,1
26,0,0,29,1,6,4,f,1
29,0,10,26,1,3,1,m,1
29,0,7,49,5,1,2,m,1
46,0,12,167,2,26,4,m,1
37,1,8,41,1,9,1,m,2
42,1,1,74,4,11,3,m,2
50,0,26,59,3,23,2,f,1
29,0,4,95,4,4,3,m,1
29,0,6,27,3,0,2,f,1
40,0,18,91,4,11,5,f,1
38,1,5,68,4,8,1,m,5
73,1,37,10,2,6,4,m,2
43,0,12,35,2,7,2,f,1
38,1,12,69,2,9,3,f,5
25,1,5,51,4,0,4,f,4
31,1,12,29,2,3,1,f,3
45,1,15,78,2,14,4,f,4
20,0,0,36,3,0,1,f,2
50,0,28,187,3,29,5,f,1
36,0,7,144,4,5,4,m,1
59,1,5,150,2,30,2,f,2
41,0,5,26,4,1,3,m,1
22,0,0,21,3,1,2,m,1
67,0,19,36,2,34,5,f,1
47,1,27,115,2,19,4,m,2
32,1,9,39,4,3,5,f,7
28,1,4,44,3,2,4,m,5
38,1,10,15,3,0,1,f,4
47,1,23,125,4,1,1,m,3
52,1,31,63,1,24,2,m,4
35,1,13,31,2,0,1,f,2
52,0,27,315,3,31,2,f,1
37,1,16,58,3,0,1,f,6
53,0,13,43,5,17,4,m,1
40,1,7,51,2,9,5,m,4
26,0,6,31,3,0,1,m,1
49,1,0,52,4,21,5,m,5
50,0,2,43,4,5,5,f,1
29,0,5,18,2,7,4,m,1
71,1,23,44,3,6,5,m,2
65,0,23,11,2,31,5,m,1
55,0,29,74,1,26,3,f,1
55,0,21,57,1,15,5,m,1
32,1,12,38,4,8,1,m,3
19,1,0,15,2,0,3,f,5
30,0,1,29,4,2,1,m,1
50,0,2,73,2,21,3,f,3
49,0,28,53,2,14,5,m,1
58,1,10,691,3,34,4,m,2
48,0,3,29,2,6,4,f,1
22,0,1,49,4,0,1,f,1
42,1,18,132,4,14,5,m,3
25,1,0,16,2,1,3,m,5
24,1,0,18,2,5,2,f,4
64,0,1,10,2,20,3,f,1
24,0,4,24,4,0,1,f,1
65,0,7,13,3,11,2,m,1
24,0,1,35,2,2,2,f,3
35,0,11,31,3,5,3,f,3
53,0,2,208,4,23,4,f,1
34,0,4,30,1,5,1,f,1
26,1,1,23,1,8,5,f,2
56,0,37,167,1,32,5,m,1
37,1,5,38,5,2,2,m,4
31,1,10,58,2,8,3,f,2
41,0,15,16,4,0,2,f,1
30,0,1,43,4,2,3,f,1
59,0,33,25,2,5,3,f,1
32,1,13,70,3,10,5,f,4
40,0,21,52,2,8,4,m,1
62,1,30,11,1,10,4,m,3
54,0,30,71,1,5,2,m,1
53,0,18,37,4,4,2,m,1
29,1,6,38,4,3,3,m,2
20,0,0,21,3,0,1,f,2
61,0,38,13,2,12,3,m,1
58,1,14,43,2,6,4,m,2
54,0,34,29,1,8,3,f,1
34,0,11,26,4,0,1,f,3
54,1,9,49,1,9,3,m,2
43,1,12,22,2,2,1,f,2
51,1,15,103,2,26,5,m,2
42,0,5,68,1,24,5,m,1
35,1,9,19,2,0,1,f,5
45,1,23,52,2,13,3,f,5
37,0,14,41,2,3,4,m,2
35,0,12,32,2,2,2,f,1
27,0,2,18,2,7,4,f,2
70,1,24,122,4,36,5,m,2
40,0,12,88,2,17,4,f,2
69,0,40,12,2,13,3,f,1
55,1,25,227,3,30,5,m,2
31,1,10,34,2,5,3,f,6
67,0,33,25,1,41,3,f,1
57,0,27,68,3,8,2,m,1
19,0,0,19,2,0,2,f,1
59,0,33,100,2,22,2,f,1
18,0,0,26,2,0,1,m,1
67,0,22,435,1,44,5,m,1
54,1,19,148,1,36,4,m,2
26,1,3,42,4,2,1,f,2
65,0,20,15,2,11,2,m,1
35,1,1,30,4,0,1,f,3
48,1,14,35,4,7,4,f,2
24,1,0,19,1,8,1,f,5
57,0,19,21,3,27,4,f,1
44,0,6,55,1,16,4,f,1
52,0,20,59,2,22,5,f,1
49,0,24,20,3,6,5,f,2
45,1,7,36,1,3,1,f,4
30,1,3,63,3,1,1,m,2
65,0,36,181,2,35,4,m,1
64,0,15,32,2,0,2,f,1
45,0,4,20,1,2,2,f,1
44,0,9,29,1,9,3,f,1
22,1,3,27,2,3,3,m,5
55,0,23,78,3,9,2,f,1
33,0,8,27,3,10,4,f,1
25,1,5,30,2,4,5,f,4
25,1,0,32,2,2,1,f,4
39,0,6,29,3,7,2,m,1
37,1,0,35,2,0,1,f,2
65,0,3,138,2,23,2,f,2
40,0,20,59,2,13,5,m,1
36,1,7,48,5,3,3,f,2
52,0,29,259,3,24,4,f,1
55,1,7,57,3,3,1,m,2
37,0,14,81,2,9,3,f,1
43,1,17,63,5,5,2,m,2
39,0,7,169,4,3,4,f,1
26,0,1,40,4,2,1,f,1
27,1,3,21,2,2,3,f,5
31,0,10,34,3,5,5,m,2
41,1,1,29,1,2,1,f,4
35,1,12,35,2,8,4,m,7
51,1,15,58,2,12,5,f,4
69,1,38,458,4,31,5,m,2
28,1,8,41,4,0,1,f,5
39,1,7,27,1,11,3,m,4
26,0,2,21,2,2,2,m,2
39,1,7,29,1,10,1,f,2
51,0,3,58,2,6,1,f,1
35,0,1,72,4,11,3,m,1
44,0,15,36,2,7,5,m,1
37,0,5,56,2,14,5,f,1
33,1,1,34,1,13,4,f,4
54,1,34,83,1,22,2,f,2
48,0,12,53,1,19,3,f,1
49,1,20,55,2,4,2,m,4
27,1,3,55,3,6,3,m,7
23,0,2,51,4,0,4,m,1
28,1,6,43,3,2,1,m,6
33,0,14,43,2,11,3,m,1
26,0,6,28,2,5,4,m,1
45,1,2,98,2,24,5,f,4
42,0,11,70,3,1,1,f,1
43,0,12,64,1,19,3,m,2
51,0,32,480,5,20,5,m,1
34,1,2,35,4,8,2,f,5
22,0,3,14,3,1,4,m,2
50,0,8,80,2,10,5,f,1
55,0,16,84,1,23,4,f,2
27,1,7,44,4,1,2,f,4
22,0,3,15,1,1,1,f,1
22,1,0,24,1,6,3,m,4
46,0,14,97,2,22,5,m,4
41,1,11,49,2,11,3,f,4
37,0,16,77,2,10,2,f,1
32,1,0,36,4,8,3,f,2
27,0,0,26,2,2,4,f,1
57,1,14,26,2,4,1,f,2
31,1,11,27,2,8,5,f,4
32,1,7,40,3,6,2,m,5
27,0,8,22,1,6,2,m,1
24,1,2,37,4,0,2,f,4
44,1,0,116,1,16,3,f,6
34,0,8,57,1,11,5,m,1
30,1,4,48,4,5,5,m,5
31,1,1,22,4,0,2,m,3
40,1,14,23,1,0,1,f,2
45,1,15,86,1,27,4,m,2
29,1,3,50,2,2,2,f,5
61,0,40,154,1,40,4,f,1
44,0,25,99,4,16,4,f,1
47,1,15,69,1,25,5,m,2
56,1,2,77,3,15,5,f,2
57,0,5,285,1,35,4,m,1
27,0,8,22,1,9,2,m,3
53,1,2,43,2,7,3,m,3
24,1,1,39,4,0,1,f,5
40,1,5,57,1,24,5,f,5
53,0,30,34,2,9,4,m,1
45,0,5,38,3,10,3,m,1
45,1,21,33,3,8,5,m,2
72,1,48,12,2,26,3,m,2
40,1,17,103,1,17,2,f,3
41,1,7,18,4,5,1,f,4
42,0,20,34,2,8,4,f,1
30,1,2,19,4,6,1,f,5
29,1,9,22,2,5,4,m,4
49,0,13,139,3,20,4,m,1
44,0,20,66,3,18,3,f,1
31,0,5,51,4,7,2,m,2
48,1,6,39,1,0,1,m,2
36,1,15,98,1,18,5,m,4
48,0,1,184,4,9,4,m,2
27,0,8,32,2,3,1,f,2
55,0,10,76,1,22,4,m,1
71,0,51,13,3,21,5,m,1
43,0,1,65,2,6,4,f,1
39,1,8,120,2,15,5,f,2
47,0,14,205,2,21,5,f,3
53,0,34,68,1,14,2,m,1
45,0,19,94,1,21,5,f,1
25,1,4,50,3,0,3,m,5
45,0,21,64,2,16,4,m,1
42,1,21,167,5,14,3,f,5
30,0,10,22,3,1,3,f,1
23,1,3,27,2,1,1,m,2
30,0,3,25,2,6,1,m,1
67,1,9,195,1,37,5,f,2
23,0,2,16,2,3,1,f,3
40,0,3,75,2,14,2,m,1
39,0,4,49,4,12,2,f,1
45,0,9,40,1,18,4,f,1
31,1,11,26,1,7,4,f,4
29,1,4,30,2,1,2,f,4
34,0,10,29,2,14,1,f,1
22,1,1,28,3,1,1,m,4
61,1,42,58,4,4,3,f,2
64,1,4,140,5,15,4,m,3
19,1,0,26,1,1,1,m,3
35,0,1,32,4,8,4,m,2
59,0,0,124,1,31,5,m,1
38,0,12,67,4,3,4,m,2
26,1,2,51,5,0,1,m,4
66,0,41,9,3,25,3,m,1
65,1,36,377,3,38,5,f,2
34,0,4,43,1,14,3,m,1
59,0,14,331,3,7,4,m,1
41,0,2,90,3,14,5,f,1
28,1,7,42,4,0,1,f,5
45,0,24,67,3,18,4,f,1
42,1,15,29,2,6,1,m,4
55,1,0,35,4,7,2,f,2
56,0,21,83,3,21,3,f,1
38,1,5,35,1,8,4,m,2
25,1,6,24,3,4,2,f,2
26,1,6,24,4,2,3,m,5
53,0,18,48,2,10,2,m,1
41,1,21,171,3,19,5,f,3
33,0,14,43,2,9,5,m,2
26,1,6,23,2,6,3,m,3
65,0,8,17,2,4,5,m,1
39,1,15,73,1,10,4,m,5
22,0,2,27,4,0,1,m,1
37,0,9,278,4,11,4,f,4
25,1,2,21,2,1,2,f,5
59,1,6,145,4,13,3,m,2
41,1,19,160,1,20,5,f,2
23,1,3,43,3,0,1,m,4
55,1,24,58,2,22,4,f,5
45,1,15,47,2,0,1,f,3
60,1,31,42,2,16,4,f,2
56,0,13,84,2,18,3,f,1
64,0,38,44,1,14,1,m,1
48,0,15,46,4,15,5,m,1
34,1,13,27,1,8,2,f,7
52,0,9,82,5,1,4,m,1
56,0,21,42,2,5,3,f,1
35,1,3,278,4,8,1,f,5
33,0,9,71,2,7,2,f,1
36,1,13,43,4,4,2,f,6
49,1,8,36,3,8,3,f,2
61,1,7,17,4,21,1,f,3
32,0,6,36,3,8,3,f,1
34,0,13,41,3,2,3,m,1
32,1,3,74,3,10,5,f,5
30,0,0,18,4,0,2,f,1
41,1,11,28,3,7,1,m,4
29,1,1,33,2,4,3,f,2
35,0,4,35,5,4,2,f,4
62,0,12,59,1,41,5,m,2
51,1,3,62,2,11,4,f,2
51,0,11,191,2,26,5,m,3
44,1,16,31,2,16,3,m,4
39,1,13,102,4,14,2,m,2
31,0,7,23,4,2,2,f,3
38,1,17,36,1,6,4,m,2
40,0,12,64,3,14,5,f,1
50,0,27,140,1,34,5,m,1
39,0,18,69,1,16,3,f,1
56,1,9,47,1,20,5,m,2
39,1,19,20,2,4,2,f,5
64,1,24,25,5,11,2,m,2
27,1,4,36,4,2,2,m,2
48,0,11,64,2,23,5,f,2
31,0,5,40,5,1,1,m,1
44,1,20,68,3,10,1,f,2
73,1,38,44,4,29,4,f,3
29,1,6,34,3,3,3,f,7
54,0,14,50,1,26,5,m,2
65,1,32,9,1,3,2,m,2
45,1,2,71,1,21,4,f,4
58,1,32,440,2,30,4,m,2
37,0,10,42,3,13,5,f,1
21,0,2,14,1,4,5,m,3
34,0,14,37,3,8,4,m,1
51,1,23,104,2,23,5,f,2
36,1,12,82,4,4,2,f,2
47,1,27,30,3,6,1,f,2
26,0,1,25,2,3,3,m,1
37,1,0,36,4,3,4,m,2
42,0,21,26,2,10,5,m,1
23,1,1,23,2,0,1,m,5
30,0,0,27,3,0,3,f,1
39,0,18,46,5,8,3,f,1
37,1,17,45,2,9,4,m,2
31,0,3,42,2,8,2,m,4
35,1,7,102,3,11,2,f,2
45,0,22,53,1,14,3,f,1
42,1,6,41,2,10,5,m,2
31,1,1,49,1,15,3,m,5
43,0,5,19,1,1,2,f,1
22,1,0,24,3,0,2,f,3
20,1,0,20,2,0,3,m,5
37,1,3,23,3,9,5,m,3
25,0,3,23,4,0,1,f,1
24,0,0,22,1,6,4,m,2
65,0,1,41,1,37,5,m,1
29,1,9,22,4,3,3,f,5
42,1,2,28,4,7,3,m,4
30,1,10,47,4,3,1,f,2
37,0,9,151,4,5,5,f,1
40,0,10,54,2,16,5,m,2
39,0,4,46,3,6,4,m,1
39,1,19,21,1,0,2,f,5
20,1,0,26,2,1,2,m,3
57,0,26,17,1,9,3,f,1
30,0,2,23,4,0,3,f,1
49,1,22,181,1,26,2,f,3
60,1,41,308,2,29,5,m,3
53,1,3,176,2,31,5,m,5
35,1,9,15,4,0,1,m,3
58,1,0,12,4,3,2,m,5
48,0,22,101,3,17,5,f,1
52,0,10,439,4,21,4,f,1
50,0,9,115,1,25,4,f,1
36,0,3,101,5,9,3,m,1
32,1,13,21,1,7,2,m,3
46,0,25,35,2,1,1,f,1
32,1,5,38,4,7,2,f,3
55,0,21,56,1,26,5,m,1
43,0,19,67,4,4,2,m,1
42,0,2,120,1,21,4,m,1
20,1,0,24,1,0,2,f,4
30,0,2,51,2,1,2,f,1
24,0,3,13,1,0,1,m,1
26,1,2,23,2,7,2,m,2
36,1,8,60,3,3,3,m,3
39,0,15,106,2,16,5,f,1
28,0,0,25,2,5,4,m,1
51,1,5,65,2,9,3,f,2
43,1,7,33,4,1,3,f,5
63,1,41,51,2,11,1,f,2
26,0,0,25,1,8,4,f,1
54,0,9,206,2,25,4,f,1
45,0,19,47,3,5,1,f,1
35,1,5,46,4,2,4,f,2
35,1,8,17,3,1,2,m,5
38,0,10,41,5,0,4,m,1
55,0,5,45,1,8,5,f,1
59,0,15,23,4,2,2,f,2
40,1,12,95,1,14,5,f,3
66,1,3,58,4,15,3,f,2
47,1,2,195,4,22,5,m,5
34,0,8,68,4,3,1,m,1
47,1,28,63,2,19,5,f,4
20,0,1,18,2,0,3,f,1
48,1,20,39,5,1,1,m,2
41,1,18,42,2,6,2,f,3
25,1,3,43,3,0,1,m,4
21,1,2,33,2,1,2,m,4
38,1,8,130,1,19,3,m,3
27,1,7,48,1,8,3,m,5
31,1,11,24,2,1,2,m,5
37,0,4,34,5,10,4,f,2
38,1,7,40,3,15,4,f,5
42,1,14,79,4,3,3,f,2
37,0,15,72,4,9,4,f,1
59,1,8,41,2,12,4,f,2
48,1,29,184,4,24,2,f,2
24,1,0,21,3,0,1,f,9
40,1,14,54,3,17,5,f,2
43,0,19,107,4,11,4,m,2
49,1,13,72,1,16,3,m,2
37,0,2,23,2,1,2,m,1
31,0,11,27,5,0,4,m,1
45,1,5,128,4,9,5,f,4
63,0,1,40,1,13,5,m,1
35,0,3,57,4,10,1,f,4
38,1,6,121,3,13,5,m,5
31,1,3,16,4,0,1,m,2
66,0,15,61,1,30,4,f,1
64,0,4,45,4,19,1,f,1
38,0,15,125,4,8,2,f,1
44,0,17,39,4,3,3,m,1
41,1,10,71,2,5,4,m,2
35,1,12,47,2,4,3,m,2
53,1,30,27,1,0,1,m,2
35,1,10,43,1,17,4,f,3
50,1,20,140,2,20,4,m,2
68,0,44,419,2,38,5,f,1
51,1,8,53,4,27,4,f,2
50,1,14,49,4,15,4,m,4
23,1,0,20,1,1,3,f,5
48,1,1,147,5,20,2,m,3
41,0,22,39,1,20,3,m,1
40,0,7,18,3,5,3,f,2
52,1,27,35,2,8,5,m,3
61,1,34,230,3,32,2,f,4
32,0,5,27,3,2,3,f,2
41,0,19,64,3,13,4,f,1
69,1,28,13,1,10,5,m,2
56,0,30,335,1,38,5,f,1
37,1,7,99,4,11,4,m,3
